"1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.01","1023.04","1023.04","1023.04","1023.04","sit"
"1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","sit"
"1023.04","1023.04","1023.04","1023.04","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","sit"
"1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.00","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","sit"
"1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","sit"
"1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.95","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","sit"
"1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1022.99","1023.04","1023.04","1023.04","1023.04","1023.04","sit"
"1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","1023.04","sit"
"1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.08","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","stand"
"1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.09","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","stand"
"1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.06","1023.07","1023.07","stand"
"1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","stand"
"1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","stand"
"1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","stand"
"1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","stand"
"1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","stand"
"1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.07","1023.04","1023.04","1023.04","stand"
