"34.08","33.24","33.12","33.06","32.76","32.52","32.34","32.28","31.8","31.74","31.56","31.44","31.32","31.44","31.62","31.5","31.44","31.5","31.44","31.62","31.62","31.8","31.98","31.98","32.28","32.4","32.4","32.64","32.94","33.0","33.54","33.54","33.84","34.08","34.14","34.44","34.5","34.5","34.38","34.2","biking"
"34.2","34.02","34.02","33.9","33.78","33.6","33.48","33.36","32.94","32.82","32.64","32.58","32.46","32.46","32.4","32.52","32.7","32.94","33.18","33.66","33.84","34.14","34.44","35.22","35.58","35.76","36.54","36.9","37.02","37.26","37.62","37.92","38.04","38.52","38.76","38.82","38.88","38.82","38.58","38.34","biking"
"37.86","37.68","36.9","36.6","36.18","35.82","34.86","34.38","34.02","33.3","32.82","32.46","32.1","31.86","31.74","31.8","31.68","31.68","31.62","31.74","31.74","31.8","32.04","32.34","32.52","32.64","32.64","32.7","32.7","32.82","32.94","33.06","33.3","33.12","33.06","33.24","33.36","33.48","33.54","33.54","biking"
"33.42","33.36","33.54","33.66","33.6","33.48","33.36","33.36","33.3","33.3","33.36","33.3","33.3","33.36","33.24","33.3","33.6","33.36","33.3","33.36","33.6","33.54","33.6","33.72","34.02","34.14","34.26","34.68","35.1","35.16","35.4","36.06","36.24","36.72","37.14","37.56","37.92","38.4","38.76","38.94","biking"
"39.24","39.12","39.18","39.06","39.06","38.76","38.16","37.74","37.2","36.48","36.18","35.34","34.8","34.38","33.84","33.24","33.12","32.7","32.46","32.16","32.16","32.04","32.22","32.28","32.34","32.4","32.64","32.76","32.94","33.18","33.18","33.06","33.06","33.0","32.64","32.64","32.52","32.4","32.34","32.46","biking"
"32.64","32.82","33.0","33.54","34.02","34.38","34.56","35.1","35.28","35.46","35.58","35.88","35.94","36.24","36.24","36.36","36.3","36.3","36.12","36.06","35.7","35.46","35.34","35.04","34.56","34.32","34.14","33.78","33.72","33.66","33.72","33.78","33.96","34.62","34.92","35.28","35.58","36.24","36.72","37.08","biking"
"37.5","38.1","38.34","38.64","38.94","38.88","38.82","38.82","38.82","38.7","38.52","37.8","37.44","37.14","36.66","35.76","35.34","34.86","33.96","33.6","33.12","32.22","31.98","31.8","31.32","31.14","31.02","31.02","30.9","30.96","31.02","31.02","30.96","31.02","31.02","31.2","31.38","31.32","31.38","31.5","biking"
"31.44","31.44","31.56","32.04","32.34","32.76","33.48","33.72","33.84","34.74","35.04","35.46","36.0","36.36","36.54","36.54","36.54","36.36","36.18","35.46","35.22","34.86","34.26","33.84","33.6","33.0","32.82","32.46","31.92","31.74","31.68","31.8","31.86","31.98","31.98","32.16","32.64","32.76","32.94","33.6","biking"
"34.08","34.44","34.74","35.04","35.34","35.88","36.12","36.66","36.78","36.96","37.08","37.2","37.2","37.2","37.14","37.02","36.84","36.3","36.06","35.64","34.8","34.56","33.84","33.42","33.12","32.7","32.34","31.98","31.74","31.62","31.38","31.44","31.56","31.5","31.68","31.8","31.86","31.98","31.98","32.4","biking"
"32.46","32.7","32.76","32.94","33.0","33.48","33.66","33.84","34.02","34.38","34.44","34.86","35.04","35.04","35.22","35.16","35.16","34.8","34.74","34.68","34.62","34.44","34.26","33.96","33.96","33.78","33.54","33.6","33.3","33.24","33.3","33.06","33.0","32.82","32.94","32.94","32.88","33.0","33.12","33.3","biking"
"26.52","26.64","26.76","26.94","27.12","27.3","27.66","28.74","29.4","29.88","30.9","31.44","31.98","32.4","32.46","32.1","31.8","31.5","30.96","29.7","28.92","28.44","27.0","26.4","25.8","25.08","25.08","25.02","25.26","25.56","25.92","26.4","26.7","27.06","27.96","28.2","28.38","28.8","28.86","29.46","downstairs"
"29.76","30.12","30.9","31.44","32.16","32.64","33.72","34.32","35.4","35.82","36.24","36.3","36.18","35.88","35.46","34.14","33.3","31.5","30.42","29.4","28.44","26.94","26.16","25.74","25.5","25.62","25.62","26.34","26.64","27.12","28.2","28.68","29.1","30.0","30.36","30.6","31.02","31.14","31.8","32.22","downstairs"
"33.18","33.9","34.5","35.88","36.6","37.38","38.94","39.66","40.08","40.98","41.1","41.1","40.86","40.32","39.78","38.76","38.04","35.82","34.68","33.66","32.88","31.62","31.08","30.78","30.36","30.54","30.72","30.84","30.84","31.08","31.5","32.04","32.4","32.94","33.06","33.06","32.94","32.64","32.4","32.22","downstairs"
"31.92","31.68","31.44","31.08","30.96","31.02","31.5","31.62","31.98","32.58","32.88","33.12","33.66","33.96","34.26","34.68","34.8","34.92","34.56","34.5","34.26","33.48","32.76","31.92","31.08","29.22","28.38","27.42","25.92","-16.74","-16.74","-16.56","-16.44","-15.78","-15.36","-14.94","-14.64","-13.74","-13.14","-12.48","downstairs"
"-11.16","-10.62","-10.02","-8.4","-7.5","-6.6","-4.68","-3.66","-1.5","-0.3","0.66","1.62","2.58","3.36","4.8","5.28","5.52","4.56","4.02","2.82","1.98","0.36","-1.68","-3.72","-5.64","-6.84","-7.08","-7.32","-7.38","-7.26","-7.02","-6.54","-6.06","-5.88","-5.34","-5.16","-4.68","-4.38","-4.08","-4.14","downstairs"
"-3.66","-3.6","-3.06","-2.34","-1.5","-0.96","-0.36","0.42","1.5","3.06","3.66","4.86","5.7","6.0","5.76","5.4","3.9","3.12","1.08","-1.44","-2.58","-4.56","-6.06","-6.66","-7.56","-7.92","-8.04","-8.34","-8.22","-8.04","-7.38","-7.14","-6.96","-7.02","-6.84","-6.66","-5.64","-4.26","-3.54","-1.98","downstairs"
