"0.17707","-0.60535","-0.48385","-0.99363","-0.29958","-0.61498","-0.51174","-1.2467","0.1763","-0.10034","-0.21233","-1.2732","-1.2417","-1.7304","-1.3361","-1.2902","-0.86821","-0.33992","-0.12963","-0.25313","-0.22692","-0.04961","-0.22583000000000006","-0.96499","-1.1366","-0.80893","-0.7456","-0.99582","-0.9252","-0.55542","-0.1839","0.16823","0.46638","-0.28246","-0.08198","-0.7215600000000001","-0.90713","-0.5623100000000001","-0.61379","-0.59997","biking"
"0.015936000000000002","0.036784","0.76795","0.42312","-0.082572","-0.21898","-0.15506","0.57098","-0.8739","-0.43676","-0.4145","-0.7084600000000001","-0.7873600000000001","-0.25217","-0.1194","0.4048","0.76779","-0.27037","0.3229","-1.1598","-0.18854","0.14274","-0.35924","-0.3046","0.26353000000000004","0.87466","0.53837","1.4028","1.4613","0.45686","-0.0010493","1.1744","0.80707","0.36987","0.28294","0.7268","0.4245100000000001","-0.45653","1.056","1.2347","biking"
"0.6189100000000001","0.10481","0.65858","-0.71433","0.053930999999999986","1.2663","-0.33933","1.9593","-0.23116","0.22195","-0.35651","-1.1486","-0.44084","-0.3506","0.54424","0.35451","-0.42964","-0.6453899999999999","0.013703","-1.3213","-0.8694","-1.7936","-1.0573","-0.46775","-0.40422","-0.035703","-0.22546","-0.46202","-0.76553","-0.81205","-0.93792","-1.2722","-1.7358","-0.81394","-0.6453300000000001","-0.51771","0.13781","-0.1892","-0.29872","-0.96857","biking"
"-0.85351","0.10755","0.23309","-0.44043","0.056702","0.27158000000000004","0.26174000000000003","-0.076295","-0.33635","-0.097704","-0.10520999999999997","0.5502100000000001","0.33138","-0.36761","0.8633799999999999","0.67596","0.4154","0.4547","0.62793","0.95346","0.15383","1.0516","0.39698","-0.36766","0.55576","0.26102","-0.2502","0.42627","2.0882","1.3093","2.0461","2.1598","1.6074","1.087","-0.19455","0.028041000000000003","0.42447","0.66393","-0.3477","0.6560600000000001","biking"
"1.2206","0.6067","0.7575","1.2963","0.5748","-0.36153","2.2885","0.42573","-2.1854","-0.062106","-0.79288","0.36716","-1.2869","-0.6149899999999999","0.92157","-0.6809999999999999","-1.7447","-0.5402600000000001","-1.1639","-1.3426","-0.91403","-0.9359","-0.8698100000000001","-1.1697","-1.9386","-2.2437","-1.0496","-2.0489","-1.6529","-1.6399","-1.3803","-0.8565","-0.008315600000000001","-0.042134","-0.84856","-0.47295","-1.0016","-0.97406","-0.011903","-0.28207","biking"
"-0.97507","-0.59846","0.31519","0.27994","0.19569","0.032206","0.7157399999999999","0.33924","-0.12137","-0.018063","0.65456","0.35731","-0.17576","0.057111","1.2442","2.0385","0.86798","0.40103","0.7214","-0.22037","0.039225","-0.39939","0.16026","1.1392","-0.35183000000000003","1.4915","0.1985","1.8982","0.97576","0.63617","0.38833","0.24253","0.7128800000000001","-0.3298","-0.93818","-0.22923","-0.20201","0.091027","-0.63151","0.16130999999999998","biking"
"0.79979","0.65809","0.18047","-0.3445","0.67961","-0.22834","-0.40122","0.070559","1.6375","0.35891","-1.3175","0.97341","0.33469","0.1265","0.09276","0.66373","0.13047999999999998","-0.84806","0.40432","-0.70613","-1.0649","0.28267","0.22942","-0.26289","0.018745","0.12485999999999997","0.12382","-0.69479","-0.8603200000000001","-1.1277","0.4956","0.31706","0.0026726","0.13291","-0.22657","0.099908","0.2757","0.27275","0.56538","0.26695","biking"
"0.46639","0.6776800000000001","0.7196199999999999","-1.3297","-0.41054","-0.96287","-0.97626","-0.059217","0.11261","0.38403","0.091342","0.3708","-0.56738","0.4375600000000001","-0.073219","-1.3","-1.7255","-2.3476","-0.44738","0.6635","0.99006","0.48328","-0.07145499999999999","0.16485","-0.73526","-0.22969","-0.69366","-0.77145","-1.0246","-0.32839","-0.4008","-0.69124","-0.58778","-0.28583000000000003","1.1236","-1.2352","-0.32848","-0.4911","-0.97355","-0.27944","biking"
"-0.76599","-0.046673","-0.50337","0.71454","1.0735","1.0048","0.8644700000000001","0.37042","-0.037881","-0.7188899999999999","0.48684","-0.010996","0.10527","-0.55064","-0.26918000000000003","1.3487","1.3657","-0.47998","0.5391100000000001","1.843","-0.53919","-0.9198","0.6866","0.3449","-0.25262","-0.13735999999999998","-0.48992","0.030626","-0.071502","-1.0157","-0.64865","0.36035","-0.54642","-0.48515","-0.44622","-0.40791","-0.47706","-0.7380800000000001","-0.7380800000000001","0.2331","biking"
"1.3698","0.54468","-0.68218","-0.34502","-0.65509","-0.97729","-0.76189","-1.3049","-0.50602","-0.4857","0.10759","0.32337","-0.27986","-0.86754","-1.4889","-0.8549100000000001","0.7457699999999999","-0.24521","-1.7297","-2.468","-0.8929799999999999","0.8962899999999999","1.3448","-0.5775399999999999","0.42459","0.44641","-0.3425","-0.15564","-0.33275","0.22096","0.49199","-1.0264","-0.66894","1.0748","-0.54953","0.52882","1.2514","0.50436","0.43413","-0.91929","biking"
