"-0.8853200000000001","-0.29965","-0.054481","0.23155","-0.040861","-2.0294","-3.6775","-5.1349","-4.7671","-3.5277","-1.0215","-0.40861","-0.78998","1.0624","-0.40861","-1.3893","-0.17706","0.85808","2.1929","2.9011","4.2359","2.1929","0.40861","-5.489","-3.0646","-1.5391","0.12258","-0.20431","-0.17706","0.38137","1.185","4.0725","5.8295","10.896","9.0984","7.2733","5.1757","4.3858","3.6639","3.7047"
"4.5356","3.2144","2.656","0.054481","-2.6968","-4.6582","-5.7478","-3.3642","-2.4244","-1.8524","0.54481","1.5527","1.5391","1.1986","-0.054481","-1.1441","-0.89894","-0.49033","0.14982","0.92618","-0.12258","-2.656","-4.0725","-7.0009","-4.7944","-2.6968","-0.51757","-0.068102","0.61292","0.84446","0.19068","1.2395","2.2474","2.8603","2.7377","2.942","2.3155","-0.57205","-4.1951","-3.0237"
"-1.4438","0.10896","-0.013619999999999998","-0.35413","0.095342","1.0624","2.7377","9.793","12.749","10.842","6.9464","4.1133","3.8273","2.3836","3.6094","7.8998","1.1169","2.2746","2.0839","-0.6946399999999999","-5.3528","-6.279","-2.6696","-2.261","-2.2474","0.49033","1.3348","1.2531","0.36775","-0.47671","-1.0488","-0.85808","-0.027241","0.38137","0.14982","-0.61292","-2.7241","-3.8682","-5.0531","-3.6094"
"-2.8603","0.20431","-0.19068","-0.70826","-1.1305","-1.1169","0.095342","1.9886","2.656","3.0237","3.8682","1.3484","-2.4517","-5.4209","-2.4789","-1.3757","-0.31327","0.013619999999999998","0.068102","0.28603","0.72188","4.1406","8.826","9.5479","6.7693","6.5514","4.7126","4.0316","2.152","2.9011","3.7184","2.1929","2.438","0.6946399999999999","-1.4165","-3.8137","-5.5299","-3.5958","-2.942","-2.4517"
"-0.96704","1.7979","1.0896","1.2122","-0.32689","-0.54481","0.29965","1.7025","1.9341","1.6481","-1.0488","-3.0646","-3.909","-7.1507","-5.9385","-2.9556","-2.0431","-1.0624","2.3563","2.0294","-0.24517","-0.12258","1.58","2.3836","3.4459","3.1872","1.1305","-0.34051","-4.3177","-2.9011","-1.3484","0.19068","-0.50395","-0.19068","0.054481","1.1305","3.2825","4.9714","11.645","9.1256"
"6.7421","4.3449","4.7126","1.6072","2.0839","8.4038","3.6094","2.0839","0.99429","-1.3757","-4.2359","-6.4152","-4.2768","-3.337","-2.152","0.5993","1.9886","1.7979","0.96704","-0.21793","-0.91256","-0.51757","0.16344","1.2122","0.99429","-0.40861","-3.7456","-5.9249","-7.927","-6.3743","-1.185","-1.8932","0.54481","0.61292","0.39499","0.027241","0.6674","1.5119","2.2201","3.1735"
"3.4596","2.0294","-0.24517","-4.9442","-4.2223","-1.9613","0.27241","-0.43585","-0.31327","-0.50395","0.89894","3.051","5.7069","9.1393","9.1937","7.2324","6.7148","3.3778","2.7377","4.0725","4.0725","3.5958","2.4925","0.89894","-0.70826","-6.5378","-6.2517","-4.9306","-2.5742","-1.58","-0.47671","1.4301","1.5119","0.8308399999999999","0.095342","-1.0351","-0.84446","-0.25879","-0.25879","0.5993"
"-0.35413","-3.7047","-5.8567","-6.5514","-5.8431","-1.2939","-0.20431","-0.96704","1.7979","1.9613","0.054481","-0.8308399999999999","0.85808","2.0567","3.4323","4.413","4.6445","-0.081722","-4.5764","-3.6639","-1.58","-0.61292","-0.61292","-0.36775","-0.35413","0.76274","2.6151","5.2438","11.673","10.964","6.4152","5.2847","4.5764","3.0646","4.8625","5.6116","3.7592","3.0101","0.7355","-0.6401600000000001"
"-1.6889","-6.8919","-5.6524","-4.0725","-1.3893","0.040861","1.1032","1.2531","1.1577","0.28603","-0.44947","0.027241","0.65378","1.58","1.0759999999999998","-0.25879","-4.0997","-5.1213","-6.9872","-7.1098","-1.7979","-0.6674","-1.58","2.2882","3.3642","-0.1362","-1.2531","0.095342","1.1577","2.9011","3.4459","3.8682","0.40861","-3.6094","-2.9284","-1.7025","-0.068102","0.29965","-0.77636","-0.28603"
"0.23155","2.8058","5.6661","12.871","9.7658","7.4367","5.7069","3.732","2.7241","5.5843","8.3493","5.2575","2.5742","1.5391","0.5311899999999999","-5.2847","-7.1234","-5.2711","-2.9011","-1.9341","-0.70826","1.362","1.5391","1.4846","0.76274","-1.185","-1.1305","-0.39499","0.47671","0.50395","-0.70826","-3.1191","-3.7456","-5.4073","-5.38","-4.3994","-0.8036","0.57205","0.7355","0.57205"
