"-0.40861","0.24517","0.29965","0.54481","0.8036","-0.68102","-1.7298","-2.6015","-2.3155","-0.85808","-2.1793","-1.6753","-1.3757","0.8036","2.6423","2.2065","2.1112","2.0703","1.7843","1.6344","2.7104","1.0624","1.2667","2.2474","1.4301","2.7241","3.8682","3.051","2.5198","1.5391","0.040861","-2.4244","-5.3119","-13.184","-12.967","-8.9077","-3.7728","-3.7592","-4.9987","11.877"
"12.0","6.1428","-1.7025","7.5457","5.38","3.6639","0.92618","0.013619999999999998","0.17706","0.12258","-0.61292","-0.6674","0.38137","0.12258","-1.1032","-0.5993","0.12258","0.31327","0.34051","1.0759999999999998","0.47671","-1.6481","-2.4653","-3.3506","-1.8932","-1.3212","-0.92618","-0.8036","0.70826","3.1191","2.7104","1.7843","2.2746","1.7979","1.4846","1.5119","1.4165","1.4438","0.8036","1.7979"
"2.9965","3.5277","3.0237","2.7377","1.58","0.10896","-1.8796","-11.114","-13.552","-12.435","-7.355","-3.4459","-2.9556","-8.2539","-3.5413","13.579","0.98067","-2.9692","2.9965","7.5457","3.5958","2.3699","0.027241","0.38137","0.5993","-0.6946399999999999","-0.14982","0.61292","-0.12258","-0.68102","-0.39499","-0.39499","0.25879","-0.013619999999999998","-0.40861","-0.50395","-3.2961","-3.1191","-2.0022","-0.55843"
"0.054481","-1.4438","-0.29965","1.4029","2.656","1.9068","1.4301","2.5742","1.8251","1.4301","1.7298","0.50395","2.1929","0.81722","1.6617","3.1463","3.9908","2.942","2.1112","1.7298","0.89894","-3.3506","-8.7306","-12.599","-10.964","-8.9894","-4.2904","-5.1076","-7.1371","-0.068102","5.9249","1.5391","-1.3212","5.9929999999999986","5.9929999999999986","4.5764","0.31327","-0.21793","0.27241","0.47671"
"-0.89894","-0.98067","-0.34051","-0.42223","-0.31327","-0.12258","0.31327","0.6946399999999999","0.81722","1.2395","0.40861","-0.8308399999999999","-1.3348","-4.2223","-3.3506","-2.833","-1.7706","-0.70826","2.3291","3.4459","3.3642","3.0237","2.3155","1.6753","1.7025","3.1872","-0.9398","1.6072","3.1191","1.3757","3.1735","3.8001","3.337","3.0918","2.152","0.76274","-1.6617","-3.8273","-14.737","-14.833"
"-8.0224","-3.7184","-2.2337","-4.6718","1.1169","10.678","0.44947","-0.21793","2.9148","5.2438","4.413","2.833","0.58567","0.27241","0.99429","-0.068102","-0.8036","-0.35413","-1.1577","-0.99429","-0.49033","0.054481","0.21793","0.51757","1.0759999999999998","0.6674","-1.6344","-2.9011","-4.0861","-3.4732","-2.942","-0.96704","-0.61292","1.2531","3.7047","3.8682","2.3291","2.6015","2.3155","1.4301"
"1.7979","-0.8036","2.547","2.942","1.6072","3.2689","3.7047","3.7184","2.7377","2.5061","0.38137","-1.2122","-4.8761","-11.019","-14.124","-9.9701","-5.8023","-3.623","-5.7342","10.706","10.706","7.1371","-2.1248","6.0474","6.96","1.4165","0.65378","0.6674","0.28603","0.42223","-0.14982","-0.50395","-0.50395","-0.65378","-0.8036","-0.81722","-0.57205","0.38137","0.35413","1.0215"
"0.57205","-2.1929","-3.5822","-3.6366","-2.5742","-2.0703","-1.1032","-0.51757","1.2667","2.9011","2.8058","2.1793","2.4244","2.0839","2.0022","2.833","3.2144","2.7377","3.1191","0.24517","2.9284","3.8954","3.732","3.2553","2.3836","-0.31327","-2.0839","-9.6023","-13.825","-13.634","-9.7522","-3.4323","-2.9011","-4.7126","4.522","13.035","6.9328","-3.2961","5.0123","6.5922"
"6.1155","1.7706","-0.76274","-0.6401600000000001","0.70826","-0.28603","-0.72188","0.10896","-0.40861","-0.46309","0.081722","0.081722","0.12258","0.61292","1.2531","0.57205","-1.9477","-2.3836","-2.8603","-3.1191","-1.9341","-0.81722","-0.28603","0.77636","1.6344","3.0646","2.833","2.2474","2.0839","1.58","1.8115","3.1463","1.6753","3.1872","1.6753","2.6015","3.4051","3.4459","2.9284","2.5198"
"1.9886","-1.4438","-5.6388","-15.35","-14.138","-10.065","-6.1428","-1.8115","-5.5026","3.9635","12.503","6.3879","-1.3212","2.9556","6.6467","5.1485","1.3757","0.54481","0.081722","0.6401600000000001","0.43585","0.054481","-0.21793","-0.1362","-0.55843","-0.58567","-0.095342","0.14982","0.44947","0.54481","0.095342","-2.3972","-4.018","-2.8194","-2.0703","-0.7355","-0.8308399999999999","-0.85808","-0.14982","2.9284"
