"-3.15","-2.98","11.26","-8.12","-7.78","-7.7","-0.95","7.27","4.14","6.43","-1.27","6.89","3.6","-0.15","1.18","-2.6","-1.88","9.53","2.83","-3.26","-2.37","-1.31","8.27","6.13","3.21","4.86","-1.54","3.76","0.11","-0.08","-4.63","-4.6","3.68","13.99","-6.66","-3.79","-2.37","6.28","5.43","5.48"
"5.6","0.0","1.73","-1.54","0.11","-2.45","-3.26","-1.33","14.67","0.08","-10.46","-8.92","6.36","7.08","6.43","2.11","5.48","3.98","4.44","0.46","0.53","-2.83","-3.72","-0.76","16.02","-10.15","-8.05","-3.45","4.06","11.14","4.82","3.95","-0.31","2.64","6.85","-0.23","-1.57","-3.17","1.99","16.55"
"-7.59","-11.35","-1.95","9.92","5.6","5.09","5.24","4.44","5.75","2.79","0.04","-2.22","-3.79","-4.9","1.57","-8.73","-13.91","-6.7","-2.22","5.09","4.63","5.18","4.44","0.42","5.98","1.12","0.11","-3.34","-4.75","-1.46","12.79","-8.58","-8.5","-5.56","-2.53","5.01","6.43","3.68","5.01","5.56"
"2.56","-2.53","-2.53","-2.53","-2.91","8.88","11.84","-9.58","-5.48","2.34","4.75","8.01","3.21","5.9","5.9","6.66","1.38","-0.34","1.38","-3.38","-4.25","3.41","-7.74","-10.95","-6.59","-2.15","8.12","3.68","6.24","4.56","3.06","4.1","-0.31","-1.31","-3.21","-4.44","-1.23","15.62","-10.57","-9.77"
"-3.34","2.72","4.06","6.24","4.44","-0.38","4.37","-2.07","-0.5","-1.69","-5.09","0.95","14.48","-6.02","-11.69","-3.11","10.0","1.61","7.97","5.37","-0.23","2.87","0.04","0.23","-2.68","-4.06","-2.07","16.89","-3.15","-12.37","-6.13","3.95","6.89","4.99","6.7","-0.42","4.02","5.28","-1.99","-2.34"
"-3.95","-5.05","2.79","-13.25","-12.11","-8.58","10.19","2.75","7.78","3.79","6.13","5.67","4.4","-1.92","-2.18","-3.45","-4.02","5.6","-9.3","-12.03","-7.7","-1.33","12.26","0.04","1.65","5.41","-1.46","4.82","-2.72","-0.19","-2.45","-3.38","9.23","4.14","-17.77","-11.99","-0.76","13.21","0.84","9.62"
"3.45","-0.15","8.2","-2.22","-0.61","-3.21","-3.02","4.82","14.44","-12.6","-7.25","-2.79","6.09","2.6","7.55","3.34","3.91","6.85","2.14","-2.03","-3.49","-3.49","-2.53","8.66","8.66","-7.55","-4.25","2.41","7.4","6.32","3.83","5.24","-1.04","2.64","-2.45","-0.38","-1.92","-1.88","4.29","11.26"
"-10.76","-9.43","-2.03","8.2","5.6","5.9","5.43","-1.27","5.67","-0.93","-0.5","-2.83","-4.02","0.27","17.35","-7.06","-12.22","-10.12","3.45","11.14","6.09","3.15","-0.5","1.27","5.71","-3.17","-2.37","-2.6","-2.98","1.8","-12.18","-13.14","-8.16","-0.04","5.33","4.29","8.43","4.1","-2.26","8.43"
"-1.04","-2.72","-2.83","-2.72","-1.54","13.06","-13.87","-13.87","-6.28","1.23","2.03","9.85","5.43","2.18","6.55","-0.08","-2.96","-1.99","-3.11","-0.04","14.56","-12.79","-12.91","-6.21","7.63","5.82","4.94","7.27","1.33","-0.84","8.31","-2.22","-1.65","-2.64","-2.76","13.29","0.61","-16.13","-16.13","-9.04"
"3.3","6.09","7.5","6.78","0.8","5.86","-2.68","-1.69","-3.34","-4.63","0.5","16.09","-12.37","-8.16","-3.06","10.04","4.44","5.37","6.66","1.14","-1.54","6.17","-1.38","-1.69","-2.41","0.65","14.4","-1.18","-11.75","-4.1","-0.72","12.56","2.53","9.19","4.21","-1.54","6.43","0.38","-0.95","-2.72"
"-2.72","-2.72","0.95","-17.47","-10.88","-5.79","12.95","1.31","8.81","4.79","5.18","4.67","-2.37","-0.95","-3.45","-3.57","2.45","14.52","-12.34","-10.23","-3.99","8.73","3.79","3.76","6.89","-0.72","4.25","-2.64","-0.99","-2.56","-4.79","5.33","10.65","-12.49","-5.86","-1.65","8.62","4.06","4.48","5.71"
"-0.93","4.94","-0.69","-1.31","-3.49","-3.21","3.36","12.07","-8.77","-10.5","-7.25","10.57","2.75","8.16","6.36","-0.99","4.25","4.06","-1.33","-2.49","-3.06","-4.79","13.17","-13.29","-11.88","-6.44","-2.34","2.37","7.59","4.9","4.33","7.21","-2.03","-2.83","-1.54","-3.79","-2.18","13.38","-2.07","-16.4"
"-4.25","3.95","10.08","7.65","4.75","3.3","-0.34","-0.76","-1.76","-1.65","-3.64","-3.68","10.23","4.29","-15.55","-7.4","-2.49","12.11","1.08","5.56","2.72","-1.38","6.97","-1.12","-1.76","-3.76","-3.49","11.95","-0.95","-13.63","-10.84","3.57","9.89","1.04","7.7","-0.11","4.59","4.29","-1.18","-1.8"
"-3.57","-4.56","-2.26","-6.21","-11.14","-9.96","-4.71","8.85","5.2","5.9","7.63","3.02","3.15","-2.18","-0.95","-4.06","-3.72","-11.18","-11.18","-8.35","-8.35","-4.06","8.35","2.75","5.56","6.93","-0.93","2.26","-1.65","-1.54","-3.68","-3.6","3.41","12.3","-13.59","-8.54","-4.82","1.53","9.34","6.21"
"6.32","-0.57","5.48","0.5","-1.12","-3.91","-4.6","-4.18","6.43","-11.75","-11.75","-9.53","-1.8","2.37","8.24","6.43","-0.23","3.45","-1.65","-3.3","-3.6","-3.87","6.13","10.38","-16.04","-7.16","-1.69","11.07","2.87","5.18","3.36","0.08","5.01","-1.69","-0.95","-3.72","-4.14","-0.99","-4.44","-15.43"
"-7.89","-3.53","6.21","5.24","7.44","7.08","2.41","4.18","-1.92","-1.88","-4.4","-4.25","2.37","14.71","-11.22","-8.73","-4.1","6.28","5.79","4.82","6.63","-0.19","3.17","-3.6","-0.99","-2.37","-3.91","5.18","9.23","-15.43","-11.35","-1.84","11.54","2.14","8.77","4.14","-0.69","6.7","-3.06","-2.37"
"-2.72","-2.34","13.17","-9.53","-9.0","-5.43","0.15","6.13","4.82","7.86","0.61","3.06","3.02","-2.11","-1.99","-3.38","-2.87","3.11","-9.92","-8.77","-8.77","3.26","7.16","5.13","8.05","-0.11","3.98","1.73","-1.14","-3.99","-4.52","-3.91","1.88","-12.83","-9.15","4.67","5.43","5.43","5.43","6.93"
"2.56","4.82","-1.33","-0.5","-4.14","-4.82","-2.68","14.21","-11.41","-9.58","-4.99","7.59","8.12","4.4","7.31","0.38","3.6","-0.11","-2.34","-3.57","-4.63","3.76","9.04","-14.21","-11.22","-2.68","13.95","1.61","6.21","3.87","-0.08","5.56","-0.76","-2.07","-3.02","-3.02","11.69","-6.09","-12.83","-7.46"
"5.18","4.56","5.43","4.99","2.56","1.27","4.71","-1.23","-0.57","-4.9","-4.79","-2.11","-10.5","-10.69","-6.97","-5.52","9.53","3.06","7.5","6.93","4.21","1.61","-0.99","-1.23","-3.64","-4.94","1.27","11.88","-9.08","-9.77","-3.95","10.46","10.0","5.94","4.56","-0.38","0.5","0.34","-1.38","-4.21"
"-4.1","6.43","1.5","-10.46","-11.26","-4.63","1.5","8.5","4.52","5.52","5.56","0.3","-1.46","-2.22","-5.71","-4.67","13.33","-0.89","-11.35","-8.2","3.34","10.0","6.28","7.04","0.11","2.41","-1.76","-1.38","-1.31","-4.18","-6.78","15.89","-14.33","-14.79","-8.62","10.76","5.52","6.63","6.05","-0.72"
