0.39,-0.24,0.88,0.49,-0.15,-3.84,1,998.65,73,0.81
0.39,-0.24,0.88,0.49,-0.15,-3.84,1,998.65,73,0.81
0.39,-0.24,0.88,0.49,-0.15,-3.84,1,998.65,73,0.81
0.39,-0.24,0.88,-0.18,0.37,-3.75,1,998.65,73,0.81
0.39,-0.24,0.88,-0.18,0.37,-3.75,1,998.65,73,0.81
0.39,-0.24,0.88,-0.18,0.37,-3.75,1,998.65,73,0.81
0.39,-0.24,0.88,-0.18,0.37,-3.75,1,998.65,73,0.81
0.39,-0.23,0.88,-0.18,0.37,-3.75,1,998.65,73,0.81
0.39,-0.23,0.88,0.21,0.18,-3.69,1,998.65,73,0.81
0.39,-0.23,0.88,0.21,0.18,-3.69,1,998.65,73,0.81
0.39,-0.23,0.88,0.21,0.18,-3.69,1,998.65,73,0.81
0.39,-0.23,0.88,0.21,0.18,-3.69,1,998.65,73,0.76
0.39,-0.23,0.88,0.21,0.18,-3.69,1,998.65,73,0.76
0.39,-0.24,0.88,0.21,0.18,-3.69,1,998.65,73,0.76
0.39,-0.24,0.88,-0.43,0.21,-3.87,1,998.65,73,0.76
0.39,-0.24,0.88,-0.43,0.21,-3.87,1,998.65,74,0.76
0.39,-0.24,0.88,-0.43,0.21,-3.87,1,998.66,74,0.76
0.39,-0.24,0.88,-0.43,0.21,-3.87,0,998.66,74,0.76
0.39,-0.24,0.88,-0.43,0.21,-3.87,0,998.66,74,0.76
0.39,-0.24,0.88,-0.09,-0.09,-3.84,0,998.66,74,0.76
0.39,-0.24,0.88,-0.09,-0.09,-3.84,0,998.66,74,0.76
0.39,-0.24,0.88,-0.09,-0.09,-3.84,0,998.66,74,0.76
0.39,-0.24,0.88,-0.09,-0.09,-3.84,0,998.66,74,0.76
0.39,-0.24,0.88,-0.09,-0.09,-3.84,0,998.66,74,0.76
0.39,-0.24,0.88,-0.09,-0.09,-3.84,0,998.66,74,0.76
0.39,-0.24,0.88,-0.55,0.4,-3.63,0,998.66,74,0.76
0.39,-0.24,0.88,-0.55,0.4,-3.63,0,998.66,74,0.76
0.39,-0.24,0.88,-0.55,0.4,-3.63,0,998.66,74,0.76
0.39,-0.24,0.88,-0.55,0.4,-3.63,0,998.66,74,0.76
0.39,-0.24,0.88,-0.55,0.4,-3.63,0,998.66,74,0.76
0.39,-0.24,0.88,-0.55,0.4,-3.63,0,998.66,74,0.76
0.39,-0.24,0.88,-0.55,0.4,-3.63,0,998.66,74,0.76
0.39,-0.24,0.88,-0.18,0.09,-3.72,0,998.66,74,0.76
0.39,-0.24,0.88,-0.18,0.09,-3.72,0,998.66,74,0.76
0.39,-0.24,0.88,-0.18,0.09,-3.72,0,998.66,74,0.76
0.39,-0.24,0.88,-0.18,0.09,-3.72,0,998.66,74,0.76
0.39,-0.24,0.88,-0.18,0.09,-3.72,0,998.66,74,0.76
0.39,-0.24,0.88,-0.52,-0.09,-3.75,0,998.66,74,0.76
0.39,-0.24,0.88,-0.52,-0.09,-3.75,0,998.66,74,0.76
0.39,-0.24,0.88,-0.52,-0.09,-3.75,0,998.66,74,0.76
