"999.2949668","-0.77","999.2949668","999.2949668","999.2949668","-0.88","999.2949668","999.2949668","999.2949668","-0.89","999.2949668","999.2949668","999.2949668","-0.89","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668"
"999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.2949668","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67"
"999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.67","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68"
"999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73"
"999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.73","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68"
"999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.68","999.69","999.69","999.69","999.69","999.69","999.69"
"999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69"
"999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69","999.69"
"999.69","999.69","999.69","999.69","999.69","999.69","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71"
"999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.71","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75","999.75"
