"6.2654","5.1349","1.8387","-7.3958","-5.7342","2.152","5.489","2.7786","1.3212","1.0215","0.8308399999999999","1.6617","2.0703","1.9205","0.89894","1.2258","2.6696","4.2223","4.9714","3.0237","3.1599","4.9306","6.7012","1.58","-1.866","-2.3836","-1.2667","-1.8524","-0.14982","1.7298","3.6094","5.5707","5.9657","4.413","-0.25879","-2.2746","-1.9886","1.185","2.4789","5.6661"
"2.5879","-2.3836","2.8739","4.7126","3.3915","2.5061","2.3699","1.2803","0.14982","0.43585","1.0624","1.2667","-0.040861","-0.91256","-1.6344","3.4459","4.9306","7.4503","9.8066","5.6933","4.413","2.6696","-2.2746","-3.4187","-3.3915","-2.4517","0.12258","2.8058","5.4345","5.5435","2.9965","1.3757","1.3212","2.261","3.4868","4.9714","1.6072","1.2531","1.5119","-0.40861"
"0.7355","1.3076","4.5901","5.1213","4.9442","2.7377","-0.54481","-0.47671","0.57205","2.3155","1.9613","0.8717","-1.3212","0.6946399999999999","2.6287","4.2904","4.6582","6.8783","8.2812","6.4424","3.0237","2.656","0.38137","-3.0918","-3.1191","-2.9556","-1.4846","-0.28603","1.5527","2.8058","1.185","0.35413","1.58","2.3699","2.0975","0.54481","-1.1577","-3.3778","-3.6366","-2.9284"
"0.8036","0.91256","5.0395","3.9908","0.17706","0.50395","5.2438","8.3493","6.5786","2.1248","0.095342","0.095342","1.7706","1.9613","1.8796","2.2337","2.1656","1.7434","1.3212","1.3348","1.757","1.6889","1.1986","1.5391","2.6151","8.2539","8.8668","6.2654","1.3076","0.9398","0.6946399999999999","0.35413","0.054481","-0.10896","0.68102","1.2803","2.6968","1.9613","0.5311899999999999","-0.61292"
"0.32689","0.58567","1.0896","1.0896","1.7298","2.6015","2.2474","2.8058","3.5277","1.4165","0.5311899999999999","0.7355","0.76274","0.55843","1.0351","0.96704","1.8796","2.547","2.9284","4.2359","2.9965","1.7434","4.7399","6.0202","5.7478","-0.39499","5.1076","0.44947","-2.4925","-4.9987","-2.4517","0.61292","2.9692","3.6775","2.8058","2.4517","2.0567","2.3836","5.9521","5.8023"
"5.0668","5.1485","5.5707","1.3212","-3.9635","-1.0215","1.9613","2.6832","2.1929","1.6889","1.2803","-0.54481","-1.0351","-0.76274","-0.65378","-1.3484","-0.013619999999999998","0.16344","2.6015","17.802","9.4798","-0.40861","1.1986","0.78998","-3.9635","-1.3757","-0.31327","3.1599","5.0939999999999985","3.5822","1.6481","3.1599","5.5162","5.2302","3.4732","4.3449","0.31327","-6.6876","-3.9908","4.3994"
"1.6208","1.6753","1.185","-0.14982","1.1169","1.3348","-0.27241","-1.4029","-2.1384","0.20431","9.2755","13.743","16.249000000000002","8.1041","-4.9714","-4.0725","-1.2531","-0.095342","1.2531","1.9341","9.3572","0.44947","-1.0215","1.8387","1.7025","-1.1577","0.44947","5.3937","-0.89894","-3.3097","1.8387","6.1428","3.6775","0.98067","0.5993","-0.1362","-0.43585","0.8308399999999999","0.62654","-0.1362"
"-0.92618","-0.013619999999999998","4.7399","7.0962","10.896","0.70826","-0.29965","1.1577","0.054481","0.068102","1.4029","2.0975","1.471","1.7298","3.9363","7.9679","8.4582","3.1191","-9.6841","-8.1586","-1.3757","1.1577","4.5356","5.2166","2.4108","1.8796","2.6423","2.656","1.6072","-0.027241","-2.1384","1.5255","2.3699","6.5378","12.898","15.078","-1.5255","-10.665","-8.54","-2.4653"
"1.4574","1.2803","3.4187","5.8431","0.12258","1.6208","5.5435","3.6503","0.54481","-0.12258","-0.040861","-1.3348","-1.9068","0.10896","2.2882","3.6775","3.4187","2.1112","1.471","2.833","2.3972","3.051","2.547","2.0022","1.9341","2.1248","5.8295","13.293","8.8124","5.7614","-3.1191","-6.7966","-5.8431","-3.5004","-4.2223","-1.866","1.5936","1.0215","0.8308399999999999","1.4165"
"2.2882","1.866","1.2803","0.16344","0.6946399999999999","1.0624","0.85808","0.31327","-0.19068","0.095342","0.31327","0.32689","-0.6946399999999999","-2.3563","-3.2553","-3.4732","-4.9169","-4.0452","-3.514","-3.2689","-3.0373","-2.9284","-1.9886","-2.7649","-4.7807","-10.978","-10.093","-3.8273","-3.1191","-3.051","-2.438","-2.2746","-0.55843","1.3212","1.7298","2.1656","2.5061","2.4517","2.2474","2.2746"
