"-0.39881","-0.41256","-0.42623","-0.37179","-0.35828000000000004","-0.38564","-0.38577","-0.39953","-0.35871","-0.45399","-0.38592","-0.3861","-0.35897","-0.3864","-0.38665","-0.40069","-0.38728","-0.37381","-0.38771","-0.415","-0.40161","-0.36092","-0.42912","-0.3884","-0.40212","-0.32079","-0.36164","-0.38901","-0.38947","-0.36261","-0.40358","-0.36328","-0.40448","-0.41829","-0.4593100000000001","-0.41847","-0.39121","-0.35027","-0.36389","-0.39112"
"-0.40486","-0.3914","-0.3778","-0.39199","-0.39226","-0.39235","-0.35167","-0.39283","-0.36599","-0.40745","-0.39399","-0.38077","-0.34031","-0.38136","-0.36791","-0.36848","-0.32822","-0.36962","-0.42486","-0.37078","-0.37145","-0.37175","-0.345","-0.37254","-0.40044","-0.40063","-0.40085","-0.41455","-0.44207","-0.37397","-0.40131","-0.40131","-0.37409","-0.37432","-0.41523","-0.40165","-0.40179","-0.34743","-0.36116","-0.3748"
"-0.42924","-0.38851","-0.40227","-0.42935","-0.41557","-0.34728000000000003","-0.40152","-0.37416","-0.41487","-0.34668000000000004","-0.33283","-0.37363","-0.3463","-0.36005","-0.30558","-0.40104","-0.40111","-0.38743","-0.4008","-0.37342","-0.35974","-0.35981","-0.33258000000000004","-0.35976","-0.37351","-0.3871","-0.38722","-0.37381","-0.40104","-0.36012","-0.41449","-0.44174","-0.44192","-0.37366","-0.3735","-0.38683","-0.38664","-0.41378","-0.40009","-0.4137"
"-0.33197","-0.38637","-0.3726","-0.35872","-0.38594","-0.41301","-0.37195","-0.37175","-0.33091","-0.41248","-0.4396100000000001","-0.38486","-0.3981","-0.37068","-0.39777","-0.37027","-0.32951","-0.38411","-0.41102","-0.41094","-0.45148","-0.36949","-0.38306","-0.39654","-0.36899","-0.38253","-0.39604","-0.36842","-0.3819","-0.3954","-0.39503","-0.38139","-0.36774","-0.36766","-0.3674","-0.3674","-0.44891","-0.43493","-0.43484","-0.4346"
"-0.37977","-0.33885","-0.39324","-0.36571","-0.37925","-0.39281","-0.37881","-0.3242","-0.37863","-0.36478","-0.36473","-0.36469","-0.35100000000000003","-0.40556","-0.40551","-0.36465","-0.39179","-0.39172","-0.43233","-0.43231","-0.39135","-0.37767","-0.37759","-0.41817","-0.36368","-0.36357","-0.39079","-0.36332","-0.4315100000000001","-0.39057","-0.43121","-0.40404","-0.37686","-0.39024","-0.40381","-0.41726","-0.37631","-0.40355","-0.43064","-0.4170100000000001"
"-0.37616","-0.37611","-0.38963","-0.36238","-0.40299","-0.34848","-0.38918","-0.38887","-0.3617","-0.38899","-0.41626","-0.38893","-0.37547","-0.37558","-0.38932","-0.41664","-0.38942","-0.37588","-0.403","-0.38942","-0.3894","-0.34859","-0.36244","-0.40336","-0.37595","-0.38969","-0.38979","-0.38976","-0.37605","-0.41676","-0.38943","-0.37589","-0.36229","-0.43019","-0.4711","-0.51198","-0.3759","-0.36227","-0.44413","-0.37626"
"-0.39001","-0.36284","-0.37647","-0.41742","-0.43118","-0.37677","-0.34953","-0.34965","-0.36344","-0.36357","-0.43187","-0.39112","-0.36401","-0.36406","-0.37776","-0.3914","-0.39134","-0.39117","-0.37752","-0.41843","-0.35013","-0.40445","-0.41807","-0.39086","-0.41814","-0.37726","-0.37731","-0.40454","-0.39107","-0.41816","-0.3636","-0.36358","-0.36352","-0.43177","-0.43187","-0.4046","-0.39102","-0.39102","-0.35007","-0.37722"
"-0.39086","-0.39093","-0.39103","-0.39087","-0.37731","-0.4320600000000001","-0.41825","-0.43184","-0.40451","-0.36342","-0.39062","-0.41779","-0.36319","-0.36319","-0.36305","-0.36296","-0.39028","-0.37647","-0.40355","-0.38975","-0.37609","-0.38957","-0.38951","-0.43029","-0.37573","-0.41656","-0.40285","-0.38909","-0.37538","-0.34793","-0.33429000000000003","-0.36144","-0.38859","-0.38861","-0.36116","-0.42902","-0.38803","-0.36065","-0.38776","-0.37366"
"-0.34641","-0.38703","-0.40026","-0.38641","-0.38629","-0.3588","-0.38586","-0.42661","-0.42624","-0.38523","-0.38522","-0.37142","-0.39852","-0.38468","-0.42534","-0.41152","-0.38418","-0.384","-0.37019","-0.38374","-0.37002","-0.35603","-0.36953","-0.38328","-0.41038","-0.38304","-0.35573","-0.38277","-0.42348","-0.43697","-0.36871","-0.35494000000000003","-0.3549","-0.382","-0.38198","-0.35472","-0.39548","-0.40913","-0.3818","-0.36821"
"-0.3954","-0.38174","-0.40905","-0.42269","-0.43643","-0.39559","-0.36827","-0.38199","-0.35486","-0.36866","-0.38254","-0.3826","-0.4099","-0.34188","-0.35584","-0.41027","-0.41034","-0.35614","-0.38342","-0.38352","-0.35664","-0.32963000000000003","-0.38415","-0.35723","-0.38459","-0.35744000000000004","-0.37114","-0.38474","-0.37116","-0.37146","-0.38508","-0.38518","-0.37178","-0.37196","-0.37213","-0.42705","-0.38646","-0.38654","-0.4275","-0.41402"
