"0.0073304","0.000916","0.0033598","0.0058032","0.0054978","-0.0036652","0.0018326","0.006414100000000001","0.0024435","0.0012217","0.0048869","0.002138","-0.0045815","-0.0036652","0.0015272","0.0030543","-0.000305","-0.0027489","0.000611","0.0051924","-0.0012217","-0.0039706","-0.0024435","0.0042761000000000006","0.0036652","0.000305","-0.000916","-0.0036652","0.0030543","0.000916","0.0039706","-0.0033598","0.0045815","-0.000305","-0.0015272","0.0036652","0.0039706","0.007941199999999999","-0.0015272","0.0045815"
"0.0036652","0.0048869","0.0030543","-0.000916","0.000305","-0.0027489","-0.0015272","-0.007635800000000002","-0.0036652","0.0048869","0.0051924","0.0042761000000000006","0.0045815","0.000916","0.0088575","0.007635800000000002","-0.0012217","0.01069","0.0015272","-0.01405","-0.014966","-0.012828","0.0012217","0.0018326","-0.000611","-0.012217","-0.007635800000000002","-0.000305","0.010385","0.002138","0.0045815","0.006719499999999999","0.0012217","0.0015272","0.006719499999999999","-0.000611","-0.006414100000000001","-0.0054978","0.0051924","0.0051924"
"0.0027489","-0.0027489","0.0024435","-0.0045815","-0.006414100000000001","-0.0042761000000000006","-0.000916","-0.000611","-0.0018326","0.0012217","0.0045815","0.0042761000000000006","0.0048869","0.0033598","0.0024435","-0.0012217","-0.0012217","-0.008246700000000001","-0.0039706","0.000916","-0.0054978","-0.0054978","-0.002138","0.0039706","0.0045815","0.0018326","0.0058032","0.0033598","0.0088575","0.006414100000000001","0.0012217","-0.000305","-0.002138","0.000916","0.000916","-0.0024435","-0.0024435","0.000305","0.0042761000000000006","-0.0030543"
"0.006719499999999999","0.000916","0.0033598","0.0033598","-0.0015272","-0.0018326","-0.0030543","-0.0030543","0.0027489","-0.0024435","-0.000916","0.0039706","-0.0061087","0.0015272","-0.0024435","-0.000305","-0.0015272","-0.0048869","-0.000916","-0.002138","0.0027489","-0.0030543","-0.000305","-0.0045815","0.0018326","-0.000916","0.000611","-0.000611","0.0058032","0.000916","-0.007635800000000002","-0.0045815","-0.000611","-0.002138","0.0048869","-0.000305","-0.0027489","-0.0024435","-0.0039706","-0.0024435"
"0.0018326","0.0030543","-0.000305","0.002138","0.0036652","0.0036652","-0.006414100000000001","0.000611","-0.0030543","0.0039706","0.002138","-0.000611","-0.000916","0.0015272","-0.0033598","-0.002138","0.0024435","0.000916","0.000611","0.0030543","0.0048869","-0.000611","0.0045815","0.0045815","0.0042761000000000006","0.0073304","0.0033598","-0.002138","0.0058032","0.0039706","-0.0036652","-0.000305","-0.000916","0.0024435","0.0094684","0.0033598","-0.0027489","-0.0024435","-0.0012217","-0.0036652"
"0.0048869","-0.0036652","0.0024435","-0.000916","0.006414100000000001","-0.000305","-0.0030543","-0.0015272","-0.002138","-0.0048869","-0.007025","-0.0045815","-0.007025","-0.0061087","-0.0094684","-0.000916","-0.0058032","-0.0061087","-0.011912","-0.0051924","-0.0073304","-0.0088575","-0.009163","-0.007635800000000002","-0.0033598","-0.0024435","-0.0015272","-0.0042761000000000006","-0.0024435","-0.0036652","0.0039706","0.0030543","-0.0015272","0.0042761000000000006","-0.0036652","-0.008246700000000001","0.0018326","-0.000916","-0.0027489","0.0048869"
"0.0036652","0.0051924","0.0045815","0.000611","-0.0048869","0.0018326","0.0051924","0.0048869","0.0015272","-0.000305","-0.0018326","0.0024435","0.002138","-0.000916","0.0085521","0.000305","-0.0030543","-0.0015272","-0.0012217","0.002138","0.000916","0.0015272","-0.0033598","0.0030543","0.0030543","-0.0012217","-0.0036652","0.0054978","0.0012217","0.002138","0.000611","-0.0061087","0.000305","0.0024435","0.0024435","0.0036652","0.0018326","0.0027489","-0.000305","0.0015272"
"-0.0039706","-0.000611","-0.000305","-0.000611","-0.0024435","-0.000611","-0.0054978","-0.0015272","-0.0012217","0.0027489","-0.000916","0.0039706","0.0030543","0.006414100000000001","0.0012217","-0.000305","0.000305","0.0024435","0.000305","-0.0012217","-0.0015272","-0.0024435","-0.000916","-0.0015272","0.0030543","0.0054978","-0.0030543","0.0024435","0.0030543","-0.0027489","-0.007941199999999999","-0.0018326","0.002138","0.000916","0.0036652","-0.0061087","0.002138","0.000916","0.002138","0.000305"
"0.0024435","0.000305","0.0030543","0.0039706","-0.0036652","-0.0051924","-0.0054978","0.0061087","0.0058032","-0.0048869","-0.0042761000000000006","-0.0045815","0.0024435","-0.0018326","0.000305","0.000916","-0.000305","-0.0051924","0.000611","0.0024435","0.0018326","-0.0033598","-0.007025","0.0024435","-0.0027489","-0.0042761000000000006","0.0012217","0.0012217","-0.000916","0.0045815","-0.0012217","-0.006719499999999999","-0.000305","-0.0039706","-0.000611","0.000305","-0.0045815","-0.0018326","-0.0033598","0.0012217"
"0.0024435","0.000305","0.0033598","-0.0051924","-0.0058032","-0.0039706","-0.0045815","-0.0027489","0.0036652","0.000916","0.000916","-0.006719499999999999","-0.000611","-0.000305","0.0018326","0.000611","0.000611","-0.0018326","0.0015272","0.0015272","-0.0054978","-0.006414100000000001","-0.0015272","-0.0085521","-0.0018326","0.002138","-0.0027489","-0.0061087","0.0018326","0.0030543","0.000611","-0.000305","-0.0036652","0.0054978","0.0042761000000000006","0.0036652","-0.0033598","0.0051924","0.006414100000000001","0.0030543"
