"9.06","10.02","11.34","12.54","14.58","15.72","17.58","18.48","20.34","21.06","22.26","22.68","23.04","23.58","23.82","23.82","24.42","24.54","24.66","24.78","24.6","23.94","23.46","22.2","21.6","20.82","19.08","18.0","16.68","14.16","12.72","11.28","8.46","7.14","5.88","3.42","2.1","2.1","2.1","0.12"
"-0.72","-1.26","-2.04","-2.04","-1.5","-0.18","1.38","3.0","3.9","5.58","7.26","9.12","9.9","10.8","12.84","13.86","14.88","16.86","18.0","19.08","20.1","21.06","22.02","23.64","25.08","25.8","26.88","27.72","28.8","29.76","30.12","30.72","31.2","31.26","30.66","29.88","29.4","27.96","27.0","25.92"
"23.64","22.2","20.64","17.4","15.72","14.04","10.56","9.12","7.26","3.78","2.34","1.08","-1.14","-1.8","-2.28","-2.64","-2.4","-2.04","-0.78","-0.12","0.9","3.3","4.56","5.82","8.52","9.84","12.6","13.98","15.3","16.8","18.3","21.0","22.26","23.46","25.68","26.7","28.38","29.1","29.7","30.9"
"31.2","31.32","31.56","31.56","31.62","31.8","31.86","31.74","32.1","32.16","32.28","32.1","32.04","32.04","32.1","31.38","31.02","31.02","30.54","29.94","29.22","27.42","25.56","23.64","21.9","19.98","19.32","18.24","17.46","17.16","17.1","17.28","17.76","17.88","18.3","18.78","18.9","19.02","19.44","19.68"
"19.92","20.76","20.76","20.94","21.42","22.32","22.62","23.16","23.7","24.6","25.08","25.44","25.8","26.04","26.1","26.22","26.16","25.92","25.74","25.32","25.08","24.96","24.78","24.66","24.54","24.36","24.3","24.42","24.9","25.2","25.68","26.82","27.42","28.02","29.94","30.9","33.12","34.26","36.12","36.9"
"37.8","38.58","39.42","39.66","39.84","39.54","39.3","39.06","38.7","37.98","37.86","37.68","37.2","37.02","36.96","37.32","37.44","37.98","38.82","39.18","40.02","40.38","40.68","41.22","41.52","41.82","41.76","41.64","41.58","41.34","41.04","40.74","40.44","39.78","39.36","38.94","38.52","37.56","37.2","36.66"
"36.06","35.64","35.46","35.58","35.82","36.48","36.9","37.44","38.58","39.0","39.6","40.74","41.1","41.82","41.88","41.88","41.64","41.34","40.8","40.5","40.02","39.9","39.84","39.66","39.78","39.84","40.2","40.26","40.62","41.4","41.82","42.0","42.36","42.54","42.6","42.72","42.6","42.3","42.18","42.18"
"41.52","41.16","40.74","39.96","39.48","38.94","38.16","37.74","37.32","36.96","36.54","36.3","36.24","36.24","36.18","36.54","36.72","37.02","37.26","37.5","37.68","37.68","37.68","37.44","37.14","36.3","35.88","35.28","34.8","33.66","33.18","32.46","32.16","31.86","31.56","31.5","31.56","31.74","32.1","32.52"
"32.76","33.0","33.3","33.72","33.9","34.02","34.2","34.08","33.96","33.9","33.9","33.3","32.94","32.76","32.1","31.62","31.38","30.96","30.6","30.42","30.06","29.58","29.4","29.34","29.46","29.46","29.58","29.82","29.94","30.06","30.12","30.18","30.06","29.88","29.7","29.4","28.8","28.32","27.9","27.48"
"26.88","26.4","25.92","25.44","25.2","25.08","25.08","25.26","25.62","25.74","25.92","26.1","26.52","26.94","27.0","27.12","27.12","26.94","26.88","26.64","26.4","26.16","26.1","25.56","25.14","24.84","24.54","24.24","24.0","23.4","23.04","22.92","22.62","22.5","22.5","22.74","22.92","23.16","23.82","24.24"
