"1.1032","1.1169","1.1169","1.0624","1.0215","1.0896","1.1305","1.1169","1.0624","0.96704","1.0488","1.1169","1.1032","1.1169","1.2258","1.0896","1.0759999999999998","1.0351","1.0896","1.0896","1.1441","1.1169","1.0896","1.0624","1.1577","1.0759999999999998","1.0624","1.1032","1.1169","1.185","1.0896","1.185","1.0896","1.1169","1.1032","1.1169","1.1305","1.1713","1.1441","1.2122"
"1.1713","1.185","1.185","1.1986","1.185","1.1577","1.1441","1.2258","1.2258","1.2122","1.2258","1.2258","1.1577","1.1713","1.1986","1.2531","1.3212","1.2531","1.2122","1.1986","1.2122","1.2803","1.2258","1.1305","1.1169","1.2258","1.2531","1.2122","1.3212","1.1577","1.2122","1.2258","1.2531","1.3484","1.2258","1.2258","1.2803","1.3484","1.2258","1.2258"
"1.2122","1.2258","1.2258","1.1986","1.1986","1.2395","1.1986","1.2258","1.2122","1.185","1.2531","1.2667","1.2803","1.2939","1.2531","1.2803","1.2258","1.185","1.185","1.185","1.2939","1.2803","1.2258","1.185","1.2395","1.2803","1.2939","1.3076","1.2667","1.2122","1.1713","1.2122","1.3076","1.185","1.2122","1.185","1.2531","1.2258","1.2258","1.2531"
"1.2395","1.1986","1.1169","1.2122","1.185","1.185","1.185","1.185","1.2803","1.2122","1.1305","1.1305","1.1577","1.1577","1.2395","1.1713","1.2667","1.3893","1.2258","1.2531","1.1577","1.1577","1.2803","1.2122","1.2258","1.2395","1.2122","1.2258","1.1441","1.185","1.1986","1.2531","1.185","1.2258","1.185","1.185","1.185","1.1986","1.1577","1.1305"
"1.1441","1.1713","1.1713","1.1441","1.0759999999999998","1.1032","1.1032","1.1577","1.1441","1.185","1.1713","1.1305","1.1305","1.2939","1.1713","1.1169","1.0488","1.1441","1.1441","1.2395","1.1441","1.1713","1.1169","1.0759999999999998","1.185","1.1441","1.1986","1.1032","1.185","1.1032","1.0896","1.1577","1.2258","1.0896","1.1577","1.1032","1.1713","1.1305","1.1713","1.1305"
"1.1032","1.1713","1.1169","1.1713","1.0215","1.1169","1.1169","1.1577","1.2667","1.185","1.1032","1.0896","1.1986","1.2395","1.1577","1.1986","1.1169","1.1032","1.0896","1.1441","1.1441","1.1986","1.2258","1.1441","1.1441","1.1577","1.1305","1.0759999999999998","1.1032","1.0896","1.1169","1.1305","1.0896","0.98067","1.1305","1.1441","1.1032","1.0896","1.1577","1.1986"
"1.1169","1.0896","1.0896","1.1032","1.185","1.1169","1.1577","1.185","1.0759999999999998","1.1577","1.1713","1.185","1.1441","1.1577","1.1169","1.1169","1.0624","1.0896","1.185","1.1305","0.98067","1.1169","1.1441","1.2395","1.1713","1.1986","1.1713","1.0896","1.2258","1.0624","1.0624","1.1441","1.1305","1.185","1.2258","1.1577","1.185","1.185","1.185","1.1169"
"1.185","1.2531","1.2122","1.1169","1.0896","1.2258","1.1713","1.1305","1.0896","1.1169","1.1441","1.1577","1.1577","1.1577","1.1169","1.1169","1.1577","1.1305","1.1169","1.0488","1.1577","1.0759999999999998","1.0351","1.1441","1.1441","1.2258","1.1305","1.1577","1.1441","1.1305","1.1169","1.1169","1.185","1.1441","1.0896","1.1169","1.1305","1.0759999999999998","1.0896","1.1305"
"1.1577","1.1169","1.1032","1.1441","1.0624","1.0896","1.0896","1.0488","0.99429","1.0488","1.0896","1.1169","1.0896","1.0215","1.0079","1.0896","1.1169","1.0896","1.0624","1.0896","1.0215","1.0624","1.1169","1.2258","0.99429","0.99429","1.0215","1.0215","1.0351","1.0215","1.0488","0.99429","0.99429","1.0351","1.0896","1.0624","0.99429","1.0215","1.0215","1.0759999999999998"
"1.0624","1.0215","1.0759999999999998","1.0351","1.1169","1.0488","0.98067","1.0624","1.0488","1.0896","1.0079","0.99429","1.0215","1.0759999999999998","1.1305","0.99429","1.1169","1.1577","1.0351","1.0759999999999998","1.0759999999999998","1.0624","1.0215","1.1577","1.0488","1.0488","1.1305","1.0488","1.0759999999999998","1.1441","1.0488","1.1169","1.0759999999999998","1.1577","1.0896","1.1713","1.1305","1.0624","1.0624","1.1032"
