"-2.6696","-1.4301","-0.61292","0.16344","-0.36775","-1.2803","-0.57205","-1.4982","-3.4732","-1.4982","-0.19068","1.362","1.9341","1.0896","-0.20431","-0.20431","-3.5958","-2.8058","-2.1929","-1.1713","-0.99429","-2.6832","-4.0589","-1.3212","0.76274","2.5061","5.8431","4.8352","-1.471","-3.514","1.0624","0.9398","-0.89894","-1.58","-1.7025","-1.5527","-1.6481","-1.6481","-1.6481","-6.8647"
"-9.2618","-5.5707","-1.9341","-2.6423","-0.99429","-2.4925","-2.8739","-0.28603","-0.91256","-2.6696","-2.9011","-3.4732","-3.732","-3.0646","-1.4029","-1.1169","-0.76274","0.013619999999999998","-1.9205","-2.3018","-2.942","-2.942","-2.261","-0.77636","0.9398","1.3212","0.6401600000000001","-0.55843","-2.9692","-2.5879","-2.3155","-3.1735","-4.522","-5.0259","-2.3155","-1.9613","1.2531","1.8932","2.2201","3.3234"
"-0.54481","-3.5958","-3.7865","0.054481","-0.35413","-0.91256","-1.757","-1.58","-1.471","-1.4574","-1.58","-1.975","-3.5822","-14.015","-1.0079","-0.36775","-0.068102","-2.9965","-1.9068","-2.4925","-2.152","-2.3018","-2.4244","-2.4108","-3.0646","-2.547","-3.3642","-2.8058","-1.9341","-1.2667","-0.12258","0.65378","0.8308399999999999","0.35413","-1.5663","-2.0158","-2.1112","-1.4982","-1.3076","-0.32689"
"0.85808","1.2667","2.6015","2.0022","1.0624","-0.58567","-1.5255","-2.1248","-4.0452","-3.4732","-0.91256","-2.2474","-0.57205","0.6401600000000001","1.6889","2.9284","4.8625","4.8625","2.4108","3.7456","4.6718","0.29965","-0.8036","1.0759999999999998","2.6015","1.471","0.70826","-0.28603","-1.0215","-2.2882","-3.514","-3.8682","-4.8625","-6.7285","-9.5206","-8.0769","-6.9872","-4.3721","4.7944","-0.6674"
"2.3427","5.38","5.38","2.3699","2.7649","6.3879","1.9205","0.38137","-1.9613","0.49033","1.7706","2.1384","1.3212","-0.57205","-0.61292","-0.19068","1.8387","-1.4438","0.6401600000000001","2.3699","0.25879","0.23155","0.6674","-0.92618","-1.7298","-4.2632","-3.2008","-0.38137","2.0839","0.91256","-0.095342","0.1362","0.027241","1.5119","3.9227","-0.58567","-0.96704","-1.4165","2.1112","2.0703"
"0.55843","-0.068102","0.12258","0.19068","-0.98067","-1.7298","-1.8524","-1.7706","-1.6753","-3.2144","-15.514","-1.4165","-2.2882","2.8603","-2.0294","-2.5606","-2.7649","-3.2689","-1.1032","-1.6753","-2.3427","-2.0839","-2.152","-2.8467","-2.0022","-1.6208","-1.1986","-0.42223","-0.50395","-0.77636","-1.3757","-1.8932","-1.7979","-0.6674","-0.61292","-0.34051","0.28603","-0.57205","-0.95342","-1.9068"
"-2.8058","-4.3585","-5.8976","-7.5593","-5.8976","2.7513","7.1643","9.3163","0.95342","-1.1986","-3.7728","-1.1169","1.5527","0.81722","-0.47671","-0.91256","-1.0488","-0.40861","-0.19068","-1.0079","-7.8317","-10.719","-4.127","-3.4187","-3.5685","-2.7377","-3.5685","-2.9284","-1.9886","-2.7104","-2.9965","-2.9148","-3.4051","-1.5119","-1.1032","-0.96704","-0.8036","-0.27241","-0.72188","-1.3484"
"-1.6072","-1.4982","-1.471","-1.1441","-0.7355","-0.85808","-1.362","-1.9341","-1.8932","-1.6481","-1.6072","-2.7513","-3.4596","-3.5685","-3.3506","1.185","5.8431","4.5628","3.2553","-2.547","-3.7728","-0.78998","0.44947","0.44947","-0.84446","-1.471","-1.2939","-1.3757","-1.5391","-2.2882","-2.8739","-4.7399","-8.3765","1.2531","-2.0294","-2.6015","-1.9613","-3.1872","-1.7434","-1.866"
"-2.7241","-2.6696","-2.8603","-2.547","-0.8036","-0.34051","0.068102","0.068102","0.40861","-0.42223","-0.61292","-2.7104","-3.4459","-2.6968","-1.8796","-0.72188","0.44947","1.2803","0.39499","-1.4438","-2.8603","-3.8001","-4.018","-3.514","-5.1485","-5.2847","-3.1872","4.0452","4.2359","4.2632","0.081722","-4.0044","0.39499","1.5119","0.78998","0.27241","-1.1577","-1.4982","-1.4438","-1.2122"
"-0.19068","-7.3277","-9.9973","-7.3414","3.9227","-2.5879","-1.5119","-1.9886","-2.6423","-1.9886","-2.4517","-2.6151","-2.7649","-2.8603","-3.0237","-1.1305","-1.2667","-0.9398","-1.4165","-0.92618","-0.85808","-1.9205","-2.656","-2.438","-2.2882","-1.3076","-0.17706","0.8036","1.1441","1.2667","-0.21793","-2.3018","-4.8625","-5.2438","-5.3937","-4.9033","-4.6445","-2.3699","2.6968","4.9169"
